x, y, th, stamp, 
-1.7024449110031128, -2.3383688926696777, -2.7947998341916627, 1759519691132910506, 
-1.7152526378631592, -2.343008041381836, -2.737952077012163, 1759519691178018573, 
-1.7287957668304443, -2.3486955165863037, -2.6744394186690577, 1759519691228949463, 
-1.7417590618133545, -2.35554838180542, -2.615768436470883, 1759519691277031272, 
-1.7547236680984497, -2.363067626953125, -2.5538351010032105, 1759519691327980700, 
-1.7696629762649536, -2.373218059539795, -2.4799115295450345, 1759519691387966386, 
-1.7809447050094604, -2.3821499347686768, -2.4181828163093035, 1759519691436822402, 
-1.7924085855484009, -2.3919973373413086, -2.3557533698278936, 1759519691486831842, 
-1.8031551837921143, -2.402545690536499, -2.2942755309278025, 1759519691537891025, 
-1.8109558820724487, -2.4113481044769287, -2.246740749925614, 1759519691577973432, 
-1.8235094547271729, -2.427628993988037, -2.1633127340088056, 1759519691647170388, 
-1.8314194679260254, -2.4391207695007324, -2.108142487837614, 1759519691693070679, 
-1.8360416889190674, -2.4471817016601562, -2.0730043035079304, 1759519691722436751, 
-1.8463718891143799, -2.4672935009002686, -1.987890789535768, 1759519691791919493, 
-1.8515117168426514, -2.47920560836792, -1.940062984019887, 1759519691832891753, 
-1.8568878173828125, -2.493847608566284, -1.8828995327310964, 1759519691881876640, 
-1.861868977546692, -2.509925127029419, -1.8242762076692962, 1759519691932856695, 
-1.865492820739746, -2.525031805038452, -1.7689123537685878, 1759519691981976000, 
-1.8689125776290894, -2.5447356700897217, -1.6987302643435147, 1759519692043384499, 
-1.8701497316360474, -2.5544893741607666, -1.663061226653683, 1759519692074619721, 
-1.8714765310287476, -2.5759689807891846, -1.5857682761732466, 1759519692142109329, 
-1.87155282497406, -2.5925703048706055, -1.526985621260569, 1759519692190890266, 
-1.8706564903259277, -2.606318950653076, -1.478419606439078, 1759519692234080219, 
-1.8688976764678955, -2.6222290992736816, -1.4244552976943194, 1759519692281838383, 
-1.8658578395843506, -2.639860153198242, -1.3614743868310613, 1759519692337927973, 
-1.8631726503372192, -2.6521236896514893, -1.316837034606697, 1759519692377875816, 
-1.8587334156036377, -2.667818784713745, -1.2629708534180775, 1759519692427320210, 
-1.8536267280578613, -2.683318614959717, -1.2051083047958284, 1759519692478362645, 
-1.8473790884017944, -2.698582887649536, -1.1482773292696942, 1759519692527919224, 
-1.838741421699524, -2.7160985469818115, -1.0833171988282093, 1759519692586885682, 
-1.8306807279586792, -2.7305362224578857, -1.026588998320316, 1759519692637887383, 
-1.821932077407837, -2.7448031902313232, -0.9710530601493091, 1759519692687834919, 
-1.812186360359192, -2.7583377361297607, -0.9161279888195129, 1759519692737855191, 
-1.8041191101074219, -2.7688236236572266, -0.8695963730139474, 1759519692778990907, 
-1.7931253910064697, -2.7811336517333984, -0.8146654971529542, 1759519692827382132, 
-1.781807780265808, -2.792948007583618, -0.7596854718284936, 1759519692878060079, 
-1.7693697214126587, -2.8046183586120605, -0.7086699925747346, 1759519692927952168, 
-1.7539232969284058, -2.8173294067382812, -0.6452099328881129, 1759519692987877652, 
-1.7409404516220093, -2.8268210887908936, -0.5909672878084063, 1759519693037851102, 
-1.7268785238265991, -2.8359293937683105, -0.5370318440870981, 1759519693087841411, 
-1.7122557163238525, -2.844083309173584, -0.4845227475241097, 1759519693137921537, 
-1.700614333152771, -2.8501927852630615, -0.44197487904822474, 1759519693178032894, 
-1.685045599937439, -2.8573458194732666, -0.3898360035123668, 1759519693227919940, 
-1.669657826423645, -2.863410472869873, -0.3372546270880416, 1759519693278561229, 
-1.6504422426223755, -2.86993145942688, -0.2730118455992228, 1759519693337893931, 
-1.6340867280960083, -2.8742635250091553, -0.22106676888543317, 1759519693388016402, 
-1.6181204319000244, -2.8777687549591064, -0.17065347239515077, 1759519693438706520, 
-1.6016597747802734, -2.8802127838134766, -0.12027222747501566, 1759519693487895791, 
-1.584938645362854, -2.8820931911468506, -0.06710650594729553, 1759519693537850688, 
-1.5711759328842163, -2.882911205291748, -0.025315918069706927, 1759519693577881631, 
-1.5474796295166016, -2.88301420211792, 0.04582037572371919, 1759519693648034141, 
-1.5373649597167969, -2.8824236392974854, 0.07587309540598053, 1759519693678595217, 
-1.5171804428100586, -2.8806023597717285, 0.1367306953881622, 1759519693737904997, 
-1.5002126693725586, -2.878183603286743, 0.1882652114943616, 1759519693788886885, 
-1.4836887121200562, -2.874840259552002, 0.23828329765343612, 1759519693837989477, 
-1.4667365550994873, -2.8705992698669434, 0.28893599635369055, 1759519693887873451, 
-1.450820803642273, -2.865626811981201, 0.3390340287297447, 1759519693938073234, 
-1.437619686126709, -2.8608992099761963, 0.3789352356870236, 1759519693977911277, 
-1.416029691696167, -2.8518905639648438, 0.4456295134088752, 1759519694047922478, 
-1.4073948860168457, -2.8478307723999023, 0.4748573046943522, 1759519694077590453, 
-1.388627290725708, -2.837738275527954, 0.5348126689670164, 1759519694137931186, 
-1.3745057582855225, -2.829096555709839, 0.5833418624118735, 1759519694187981175, 
-1.3602807521820068, -2.8195250034332275, 0.6313704733444694, 1759519694237850255, 
-1.3463807106018066, -2.8091623783111572, 0.6783203016303605, 1759519694287852937, 
