odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
-0.00020824602688662708, 0.00024551787646487355, -0.0024186650952347393, -8.556490167241268e-06, -0.0001009677434922196, 0, 0, 0, 1763159616917944871, 
-0.00020916842913720757, 0.0002466080477461219, -0.0024293938991124223, -6.030433051789513e-06, -7.105740223778412e-05, 0, 0, 0, 1763159617027055501, 
-0.00020959887478966266, 0.00024711681180633605, -0.00243440018583419, -8.632706991004932e-06, -0.00010144148109247908, 0, 0, 0, 1763159617077061484, 
-0.00020984484581276774, 0.00024740752996876836, -0.002437260921189582, -5.031388836020527e-06, -5.909501123824157e-05, 0, 0, 0, 1763159617126090064, 
-0.00020984484581276774, 0.00024740752996876836, -0.002437260921189582, 0.0, 0.0, 0, 0, 0, 1763159617226145354, 
-0.0002116280811605975, 0.000249515229370445, -0.0024580032390694555, -3.53899341360031e-05, -0.0004114275798201561, 0, 0, 0, 1763159617317113846, 
-0.0002116280811605975, 0.000249515229370445, -0.0024580032390694555, 0.0, 0.0, 0, 0, 0, 1763159617426096760, 
-0.00021347275469452143, 0.0002516956301406026, -0.002479458908064383, -1.0256746804891078e-05, -0.0001168887538369745, 0, 0, 0, 1763159617527171919, 
-0.00020354476873762906, 0.00024196381855290383, -0.0024794561140992905, 0.00020000098845334433, 2.8073969815523014e-08, 0, 0, 0, 1763159617626115447, 
0.0054374863393604755, 0.0003111624391749501, -0.0060835948895493494, 0.08070111731952756, -0.03845617175102234, 0, 0, 0, 1763159617717658591, 
0.021303923800587654, -0.0006220943760126829, -0.016394086543829844, 0.1667800816267459, -0.12118946760892868, 0, 0, 0, 1763159617827102742, 
0.044152241200208664, -0.0018333555199205875, -0.03241798877390359, 0.2621222033974974, -0.17633788287639618, 0, 0, 0, 1763159617926107461, 
0.07125107198953629, -0.0032996945083141327, -0.051060346111130264, 0.2658286237866226, -0.19157099723815918, 0, 0, 0, 1763159618027091241, 
0.09905000030994415, -0.005138368811458349, -0.07157569380225194, 0.25057651722188184, -0.18728461861610413, 0, 0, 0, 1763159618137355045, 
0.12216895818710327, -0.007142864167690277, -0.08752470886390352, 0.25684893290174154, -0.17438070476055145, 0, 0, 0, 1763159618227103479, 
0.14831389486789703, -0.009855001233518124, -0.10495696038690659, 0.27365601038830384, -0.17695939540863037, 0, 0, 0, 1763159618326095676, 
0.17304080724716187, -0.012907128781080246, -0.12175958780267689, 0.24750363056420413, -0.17265839874744415, 0, 0, 0, 1763159618427066823, 
0.19931717216968536, -0.016608353704214096, -0.1396065723022782, 0.24654479987076497, -0.1680639535188675, 0, 0, 0, 1763159618536319409, 
0.22020269930362701, -0.01969781517982483, -0.15377901137381253, 0.23614113851872306, -0.1432926207780838, 0, 0, 0, 1763159618627082504, 
0.24239856004714966, -0.023496918380260468, -0.16857062166500672, 0.23203591031638565, -0.1501774936914444, 0, 0, 0, 1763159618726083080, 
0.2641233205795288, -0.027610551565885544, -0.1793943452152591, 0.2155934074679341, -0.10137362033128738, 0, 0, 0, 1763159618827353264, 
0.28323814272880554, -0.031256191432476044, -0.1902441818309875, 0.21358029633726455, -0.11751002073287964, 0, 0, 0, 1763159618918641058, 
0.3064959645271301, -0.03609342500567436, -0.20343222167037056, 0.21531911596864478, -0.12545043230056763, 0, 0, 0, 1763159619027088048, 
0.326391339302063, -0.040582071989774704, -0.2166075474338541, 0.20668289727818967, -0.13355949521064758, 0, 0, 0, 1763159619127240031, 
0.34828296303749084, -0.04577530175447464, -0.23152351678968006, 0.19709194521280227, -0.14265695214271545, 0, 0, 0, 1763159619237457778, 
0.3675021231174469, -0.050615232437849045, -0.24278885570673778, 0.20197396105416604, -0.10284619778394699, 0, 0, 0, 1763159619337604705, 
0.38460829854011536, -0.05508594587445259, -0.2520227894727819, 0.18984547735785823, -0.103285051882267, 0, 0, 0, 1763159619427396896, 
0.4031199812889099, -0.06001171097159386, -0.26378606103171504, 0.18842890252756955, -0.1477704495191574, 0, 0, 0, 1763159619527282793, 
0.42120465636253357, -0.06509735435247421, -0.274467240451486, 0.18367442633548833, -0.10221141576766968, 0, 0, 0, 1763159619627613564, 
0.43722108006477356, -0.06982924789190292, -0.285978425445231, 0.19015214658178067, -0.14067374169826508, 0, 0, 0, 1763159619716118914, 
0.4558340013027191, -0.07561434060335159, -0.2982152274372732, 0.17342822366819716, -0.09019485116004944, 0, 0, 0, 1763159619827290000, 
0.47238701581954956, -0.080877386033535, -0.3100601026824477, 0.1714859036360694, -0.15335212647914886, 0, 0, 0, 1763159619927522621, 
0.48861387372016907, -0.08625034242868423, -0.32133709520099335, 0.16404215225944999, -0.10432147234678268, 0, 0, 0, 1763159620027696176, 
0.5064369440078735, -0.09252143651247025, -0.3337912057709816, 0.1714336496084403, -0.11728259176015854, 0, 0, 0, 1763159620137862390, 
0.5202849507331848, -0.09756407886743546, -0.3420394648249496, 0.1625209362054361, -0.09628801047801971, 0, 0, 0, 1763159620227454356, 
0.5358753800392151, -0.10338222980499268, -0.3518388003526391, 0.16324179085234672, -0.1180391013622284, 0, 0, 0, 1763159620327472011, 
0.5522857308387756, -0.10966449230909348, -0.3618893055792766, 0.15954633866394885, -0.08318100869655609, 0, 0, 0, 1763159620437929959, 
0.5667425990104675, -0.11516058444976807, -0.3733143635336447, 0.15427641894977015, -0.1074521392583847, 0, 0, 0, 1763159620537770573, 
0.5792226791381836, -0.12025314569473267, -0.3827102508995074, 0.14928982016230402, -0.1069316640496254, 0, 0, 0, 1763159620627217949, 
0.5928800106048584, -0.1259334534406662, -0.39239073650179035, 0.14998422443436069, -0.12223319709300995, 0, 0, 0, 1763159620727330540, 
0.6077651977539062, -0.1323651671409607, -0.4018768596731169, 0.1457180274835021, -0.0800052136182785, 0, 0, 0, 1763159620837610764, 
0.6205936074256897, -0.1380116194486618, -0.41235147006703504, 0.13896760888319928, -0.10619302839040756, 0, 0, 0, 1763159620937972589, 
0.6321195363998413, -0.14308685064315796, -0.42091109561007684, 0.13533376283367002, -0.09192625433206558, 0, 0, 0, 1763159621027409018, 
0.6445524096488953, -0.14896495640277863, -0.42978047721652207, 0.13351743821829576, -0.10511335730552673, 0, 0, 0, 1763159621127560355, 
0.6567061543464661, -0.15481680631637573, -0.436984395103428, 0.13780772816488, -0.05082220584154129, 0, 0, 0, 1763159621227671516, 
0.6699947714805603, -0.16105283796787262, -0.4474870669989273, 0.13440683225780828, -0.08361378312110901, 0, 0, 0, 1763159621337680823, 
0.6803606152534485, -0.16605862975120544, -0.45502478231330623, 0.12226152189635763, -0.08876397460699081, 0, 0, 0, 1763159621428163449, 
0.6914049983024597, -0.17148816585540771, -0.46546178654733883, 0.12324916267262996, -0.09728438407182693, 0, 0, 0, 1763159621527275004, 
0.703262984752655, -0.17767858505249023, -0.4734084228389884, 0.12197687834961399, -0.06473176926374435, 0, 0, 0, 1763159621637417639, 
0.7140857577323914, -0.1833655834197998, -0.48273026085732657, 0.12387262122205601, -0.0959121510386467, 0, 0, 0, 1763159621737330046, 
0.7234370708465576, -0.18831005692481995, -0.49118570725832106, 0.11572000332196346, -0.08928917348384857, 0, 0, 0, 1763159621828114024, 
0.7336770296096802, -0.19389058649539948, -0.4982305747710689, 0.11490373149511902, -0.07477019727230072, 0, 0, 0, 1763159621927140111, 
0.7437626719474792, -0.19945372641086578, -0.5063865726512083, 0.11505221499648097, -0.08887973427772522, 0, 0, 0, 1763159622027640898, 
0.7543414235115051, -0.20541515946388245, -0.5157559573144087, 0.11133245134163466, -0.08706693351268768, 0, 0, 0, 1763159622137216651, 
0.7627575397491455, -0.2102702558040619, -0.5224428502025072, 0.10655008220742279, -0.065387062728405, 0, 0, 0, 1763159622228166713, 
0.771369993686676, -0.21540243923664093, -0.5282799408462904, 0.10223621659357668, -0.07191845774650574, 0, 0, 0, 1763159622324118318, 
0.7817593812942505, -0.22162345051765442, -0.5371150179269302, 0.10029538004436547, -0.0739738866686821, 0, 0, 0, 1763159622440910354, 
0.7897821664810181, -0.22633087635040283, -0.5433366474411271, 0.10560767886013785, -0.07473917305469513, 0, 0, 0, 1763159622532248300, 
0.798375129699707, -0.23160484433174133, -0.550457894566899, 0.10010965570631639, -0.08036641031503677, 0, 0, 0, 1763159622633134520, 
0.8059237599372864, -0.23630478978157043, -0.5573568629170932, 0.09844737964620179, -0.09388362616300583, 0, 0, 0, 1763159622723123020, 
0.815001368522644, -0.24212519824504852, -0.5644599896169414, 0.09327649753109896, -0.06117186322808266, 0, 0, 0, 1763159622837243908, 
0.8226000666618347, -0.24709364771842957, -0.5709038634818345, 0.09010918006898569, -0.06602742522954941, 0, 0, 0, 1763159622937633021, 
0.8296471238136292, -0.251693457365036, -0.5761165723414126, 0.09238643744849923, -0.045799437910318375, 0, 0, 0, 1763159623027179612, 
0.8369371891021729, -0.2564164400100708, -0.5822994792822279, 0.09227267219831449, -0.04307369515299797, 0, 0, 0, 1763159623123138020, 
0.8455792665481567, -0.26217105984687805, -0.5900422076099199, 0.08651720305026916, -0.06041911616921425, 0, 0, 0, 1763159623241583676, 
0.8518785238265991, -0.2667219042778015, -0.5956245140931448, 0.08534674509982451, -0.05736786127090454, 0, 0, 0, 1763159623333263749, 
0.8588191866874695, -0.2713031768798828, -0.6012925804075293, 0.08562008543367612, -0.05862787738442421, 0, 0, 0, 1763159623431168487, 
0.8653048276901245, -0.2756933867931366, -0.6079385283510136, 0.08439858596240589, -0.08620499819517136, 0, 0, 0, 1763159623523134051, 
0.871977686882019, -0.28051620721817017, -0.613701966697643, 0.07853251036691429, -0.05351370945572853, 0, 0, 0, 1763159623628120098, 
0.8778184056282043, -0.28468090295791626, -0.618139117891546, 0.07779197239406853, -0.052824247628450394, 0, 0, 0, 1763159623717404073, 
0.8847827911376953, -0.28970372676849365, -0.6246885432525053, 0.07939353834146486, -0.0460197851061821, 0, 0, 0, 1763159623827184215, 
0.8906940221786499, -0.2939911186695099, -0.6314206261274686, 0.07224184417404861, -0.07323776930570602, 0, 0, 0, 1763159623927134449, 
0.897495687007904, -0.2988567650318146, -0.6380479580546861, 0.07591110074111902, -0.060885436832904816, 0, 0, 0, 1763159624037419682, 
0.9033802151679993, -0.30322501063346863, -0.6433251476668614, 0.07217058811396475, -0.05710272490978241, 0, 0, 0, 1763159624137108169, 
0.9082711338996887, -0.30727705359458923, -0.6485254125430774, 0.0684467735756263, -0.05195306986570358, 0, 0, 0, 1763159624232181897, 
0.9134203791618347, -0.3108750879764557, -0.6537630797614197, 0.0668074101522134, -0.04647412151098251, 0, 0, 0, 1763159624322144748, 
0.9187481999397278, -0.31520378589630127, -0.6600419917569025, 0.06748884946993321, -0.0692305788397789, 0, 0, 0, 1763159624422135793, 
0.9243643879890442, -0.3196471929550171, -0.6660134957528534, 0.06555796290405368, -0.05377478152513504, 0, 0, 0, 1763159624532716607, 
0.9291666150093079, -0.32347509264945984, -0.670567287318864, 0.0643752382763433, -0.034546006470918655, 0, 0, 0, 1763159624627188619, 
0.9341599345207214, -0.3273087739944458, -0.6750383515350631, 0.062260731617076445, -0.042176444083452225, 0, 0, 0, 1763159624727184570, 
0.9388623833656311, -0.33122068643569946, -0.6805970518634185, 0.06235351235549573, -0.06281185895204544, 0, 0, 0, 1763159624828137667, 
0.9442241191864014, -0.3354262709617615, -0.685555291018827, 0.059091512487394936, -0.04715216904878616, 0, 0, 0, 1763159624937522607, 
0.948300838470459, -0.33902111649513245, -0.6901495910419021, 0.06511531383054352, -0.05165684595704079, 0, 0, 0, 1763159625027171328, 
0.9528230428695679, -0.34259214997291565, -0.6926809834707078, 0.05648782238937588, -0.027123665437102318, 0, 0, 0, 1763159625127156067, 
0.9569960832595825, -0.3462880849838257, -0.6978196624305424, 0.054799127468780545, -0.029404718428850174, 0, 0, 0, 1763159625228145144, 
0.9618715643882751, -0.3500730097293854, -0.7029529934934698, 0.05672828386155186, -0.04121232032775879, 0, 0, 0, 1763159625337929981, 
0.9656181931495667, -0.3534643054008484, -0.7071703309555584, 0.05920101803483106, -0.03546462580561638, 0, 0, 0, 1763159625427218423, 
0.9749085307121277, -0.3614044487476349, -0.7170966947272953, 0.1447513613742105, -0.12204405665397644, 0, 0, 0, 1763159625527160967, 
0.9893159866333008, -0.37436118721961975, -0.7350633663620202, 0.22629096713261632, -0.20068895816802979, 0, 0, 0, 1763159625622144364, 
1.0090841054916382, -0.3926478326320648, -0.7584304140350241, 0.3016421534505602, -0.2620908319950104, 0, 0, 0, 1763159625717851610, 
1.0371153354644775, -0.42022040486335754, -0.7888011838511835, 0.3813772256365829, -0.24923039972782135, 0, 0, 0, 1763159625827174501, 
1.0639041662216187, -0.44825053215026855, -0.8162698342131558, 0.38270448993869194, -0.2863938808441162, 0, 0, 0, 1763159625927176781, 
1.0878504514694214, -0.4745568335056305, -0.8452901361548588, 0.3682511407078638, -0.29729753732681274, 0, 0, 0, 1763159626023151162, 
1.115529179573059, -0.5068531036376953, -0.8807353631374757, 0.37517191172946296, -0.32091718912124634, 0, 0, 0, 1763159626137201670, 
1.1361939907073975, -0.5327504873275757, -0.9075911803339557, 0.36949386102299314, -0.29375752806663513, 0, 0, 0, 1763159626227295611, 
1.1582504510879517, -0.5620193481445312, -0.9329763671098352, 0.3650548920048052, -0.2549407184123993, 0, 0, 0, 1763159626327171803, 
1.1811164617538452, -0.5940771698951721, -0.9626791304555021, 0.34868849535775664, -0.26785585284233093, 0, 0, 0, 1763159626438251049, 
1.1999117136001587, -0.6221610307693481, -0.9874083154818185, 0.33377398336496317, -0.2318723201751709, 0, 0, 0, 1763159626537770247, 
1.2158596515655518, -0.6473252177238464, -1.0081041546654044, 0.3324057651202448, -0.23953065276145935, 0, 0, 0, 1763159626627213963, 
1.2332124710083008, -0.6757448315620422, -1.0303120606117595, 0.3315707353025267, -0.19883203506469727, 0, 0, 0, 1763159626727181290, 
1.2481343746185303, -0.7011471390724182, -1.0503673367367288, 0.288918338216515, -0.213962584733963, 0, 0, 0, 1763159626823201178, 
1.2596265077590942, -0.7217678427696228, -1.0672506945400304, 0.1860573441681703, -0.13745637238025665, 0, 0, 0, 1763159626938396862, 
1.2691638469696045, -0.7396426200866699, -1.0829123942831254, 0.25852138034633226, -0.19812563061714172, 0, 0, 0, 1763159627027220386, 
1.2830573320388794, -0.7673604488372803, -1.1031770007720498, 0.31818939909243654, -0.20751707255840302, 0, 0, 0, 1763159627127213282, 
1.2965047359466553, -0.7948563098907471, -1.1224620296254826, 0.30549829552248386, -0.19551503658294678, 0, 0, 0, 1763159627223168651, 
1.3103618621826172, -0.8247168064117432, -1.1466000516886048, 0.2835128979108266, -0.22157056629657745, 0, 0, 0, 1763159627338360983, 
1.3210811614990234, -0.8489051461219788, -1.1655409789319926, 0.30003149431231957, -0.1902923583984375, 0, 0, 0, 1763159627427223543, 
1.3321505784988403, -0.8754926919937134, -1.18517834340415, 0.28291135058537625, -0.2065517157316208, 0, 0, 0, 1763159627527193312, 
1.3420462608337402, -0.9011121988296509, -1.207017885180778, 0.28932421228762517, -0.23210793733596802, 0, 0, 0, 1763159627624288811, 
1.3513331413269043, -0.9265991449356079, -1.223915077550018, 0.2992704266014044, -0.19126543402671814, 0, 0, 0, 1763159627717593461, 
1.361202597618103, -0.9552680850028992, -1.2452187183298258, 0.272919596543916, -0.20839260518550873, 0, 0, 0, 1763159627827233413, 
1.3694380521774292, -0.9807239174842834, -1.265771004972014, 0.26686073815889877, -0.21156813204288483, 0, 0, 0, 1763159627927186973, 
1.3766870498657227, -1.0048846006393433, -1.2843221903658673, 0.26458667982879597, -0.1892673373222351, 0, 0, 0, 1763159628024183215, 
1.3830914497375488, -1.027809500694275, -1.303994533663055, 0.2570993003115347, -0.2101125419139862, 0, 0, 0, 1763159628117708953, 
1.3902273178100586, -1.0554314851760864, -1.3237040105669982, 0.2538032896682936, -0.18116915225982666, 0, 0, 0, 1763159628228205940, 
1.3960156440734863, -1.079605221748352, -1.342061460336832, 0.24837875316198332, -0.1942136436700821, 0, 0, 0, 1763159628327226238, 
1.4011592864990234, -1.102331519126892, -1.362282594358788, 0.24066277086350013, -0.20854103565216064, 0, 0, 0, 1763159628424190821, 
