odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
1.439020280713521e-07, -1.6922368217819894e-07, 1.6681598796178837e-06, 3.479318990662082e-07, 3.6445653677219525e-06, 0.022157652467011565, -0.03219721371088134, 0.09582660700956369, 1763153681159352576, 
1.439020280713521e-07, -1.6922368217819894e-07, 1.6681527803730246e-06, 0.0, 7.540148203588615e-07, 0.007340694485057227, -0.028205522639004797, 0.06548622259313377, 1763153681399209966, 
1.2334469090546918e-07, -1.4504878720345005e-07, 1.4297717870140816e-06, 0.0, 1.7944110086709486e-10, -0.0005076699909768697, -0.018101267637085795, 0.07754333134789576, 1763153681590017103, 
1.2334469090546918e-07, -1.4504878720345005e-07, 1.4297379185691144e-06, 0.0, -2.961239309318131e-10, -0.0003575579587852991, -0.049163194430488624, 0.0766412586277114, 1763153681749199996, 
1.2334469090546918e-07, -1.4504878720345005e-07, 1.4297289062129001e-06, 0.0, -5.981606182592358e-11, -0.012265250505050512, -0.034857259902178576, 0.10334804514377569, 1763153681989592754, 
1.2334469090546918e-07, -1.4504878720345005e-07, 1.429745659609178e-06, 0.0, -2.19286107494554e-06, 0.021796939648342634, 0.002137944102855677, 0.09662861403249336, 1763153682199197864, 
1.2334469090546918e-07, -1.4504878720345005e-07, 1.42976609528615e-06, 0.0, -7.571192099931068e-07, 0.061999307436583787, 0.025048261847177386, 0.043771736172719775, 1763153682249268656, 
1.439020138604974e-07, -1.6922369638905366e-07, 1.6681514322485313e-06, 0.0, -8.012983130356588e-07, 0.04374908266122296, -0.01540950538567597, 0.062287334067555565, 1763153682359668805, 
1.439020138604974e-07, -1.6922369638905366e-07, 1.6681407802239325e-06, 0.0, -5.775414706477022e-07, 0.06849894169812153, -0.029151330272851442, 0.04456824037943137, 1763153682549206590, 
1.439020138604974e-07, -1.6922369638905366e-07, 1.66814232164379e-06, 0.0, -9.90478497442382e-07, 0.03913989300924708, -0.03665424393897767, 0.048779893155824094, 1763153682649478648, 
0.00626066280528903, -2.464872522978112e-06, -0.00719264697534779, 0.08364328561630692, -0.095360666513443, 0.04513141964856029, -0.0531298711864092, 0.03473106932729364, 1763153682857734736, 
0.04123467952013016, -0.0012863209703937173, -0.04920208294734102, 0.2347686614644934, -0.30867651104927063, 0.08127583978383757, -0.02516444836597979, 0.03207715051037729, 1763153683049352829, 
0.06775330752134323, -0.0032925892155617476, -0.07907442242482991, 0.24289697756619347, -0.2636317312717438, 0.09155385988931815, -0.01421886621760407, -0.005796488371502864, 1763153683159073771, 
0.11156158149242401, -0.009016850031912327, -0.12978299233970947, 0.23305778799556134, -0.23843607306480408, 0.11123187499494043, -0.03756985634381233, -0.03752492843275738, 1763153683349221938, 
0.13659071922302246, -0.012850589118897915, -0.1639565753070417, 0.25314244801397373, -0.35838210582733154, 0.12847831752688993, -0.05259535808497749, -0.09461473383275429, 1763153683449203951, 
0.1632731407880783, -0.018346082419157028, -0.2061086214293937, 0.24024548352408917, -0.3930351734161377, 0.12225907537914535, -0.02511754777900441, -0.1478869641413299, 1763153683559589412, 
