odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
-3.552713678800501e-15, -1.0658141036401503e-14, 4.0596623006116163e-11, 0.0, 3.932693580510627e-12, 0, 0, 0, 1763160193877667002, 
-3.552713678800501e-15, -1.0658141036401503e-14, 4.0596623006116163e-11, 0.0, 2.311978950300664e-12, 0, 0, 0, 1763160193987998179, 
-3.552713678800501e-15, -1.0658141036401503e-14, 4.0596623006116163e-11, 0.0, 2.2722349175829937e-12, 0, 0, 0, 1763160194087803947, 
-3.552713678800501e-15, -1.0658141036401503e-14, 4.0596623006116163e-11, 0.0, 2.9072094124421577e-12, 0, 0, 0, 1763160194178900439, 
-3.552713678800501e-15, -1.0658141036401503e-14, 4.0596623006116163e-11, 0.0, 3.736393573011698e-12, 0, 0, 0, 1763160194277973389, 
-3.552713678800501e-15, -1.0658141036401503e-14, 4.0596623006116163e-11, 0.0, 1.8737229649790077e-12, 0, 0, 0, 1763160194387820483, 
-3.552713678800501e-15, -1.0658141036401503e-14, 4.0596623006116163e-11, 0.0, 2.2676869063098515e-12, 0, 0, 0, 1763160194487896877, 
-3.552713678800501e-15, -1.0658141036401503e-14, 4.0596623006116163e-11, 0.0, 2.7975443142591594e-12, 0, 0, 0, 1763160194578900918, 
0.0043108658865094185, -1.563646765134763e-05, -0.00746689339529881, 0.07341825147106633, -0.11352983862161636, 0, 0, 0, 1763160194677994717, 
0.01966623030602932, -0.0008584439638070762, -0.026517100455353347, 0.16790082589504918, -0.20467323064804077, 0, 0, 0, 1763160194787855693, 
0.041382867842912674, -0.002057655481621623, -0.05121962998301059, 0.24130453924271397, -0.2711609899997711, 0, 0, 0, 1763160194887794934, 
0.06806270778179169, -0.004270296543836594, -0.08091181758721189, 0.31883748009332397, -0.3494637608528137, 0, 0, 0, 1763160194978925899, 
0.1033744141459465, -0.008597943000495434, -0.11967603105946681, 0.30367235523168057, -0.33263513445854187, 0, 0, 0, 1763160195093427930, 
0.12991684675216675, -0.012841329909861088, -0.15312236779026964, 0.287580256536421, -0.36473459005355835, 0, 0, 0, 1763160195187827529, 
0.1588691771030426, -0.018526190891861916, -0.18848121526184133, 0.2890903742186059, -0.34896376729011536, 0, 0, 0, 1763160195288802190, 
0.18499843776226044, -0.024346254765987396, -0.21798332339789528, 0.28706870663586176, -0.3236386179924011, 0, 0, 0, 1763160195378932244, 
0.2130398005247116, -0.03147614002227783, -0.24725171485681455, 0.2940808223238788, -0.28455427289009094, 0, 0, 0, 1763160195478154048, 
0.24336464703083038, -0.04026971757411957, -0.27823333633151526, 0.2917062574546388, -0.28924915194511414, 0, 0, 0, 1763160195587868987, 
0.2696456015110016, -0.04865499213337898, -0.3066885143215816, 0.2630638739692149, -0.2679358124732971, 0, 0, 0, 1763160195688840434, 
0.29256951808929443, -0.056652218103408813, -0.32697091710438386, 0.26991541386913664, -0.2106982320547104, 0, 0, 0, 1763160195778924612, 
0.31726694107055664, -0.06581594794988632, -0.34912307530152975, 0.26344227596664, -0.21818728744983673, 0, 0, 0, 1763160195877486410, 
0.34412166476249695, -0.07641944289207458, -0.3718014605471018, 0.2670432217300528, -0.1983034610748291, 0, 0, 0, 1763160195987869474, 
0.36782804131507874, -0.08647801727056503, -0.39317846740991497, 0.24818047595552092, -0.21296457946300507, 0, 0, 0, 1763160196088813442, 
0.3883100152015686, -0.09566741436719894, -0.4123381868156888, 0.248630802024621, -0.22241370379924774, 0, 0, 0, 1763160196177928883, 
0.410529762506485, -0.1059606522321701, -0.4347188741363469, 0.2479034082653051, -0.229420006275177, 0, 0, 0, 1763160196277597365, 
0.43428748846054077, -0.11793475598096848, -0.4586480528181722, 0.2446022770714328, -0.19977767765522003, 0, 0, 0, 1763160196387844357, 
0.45555129647254944, -0.12918679416179657, -0.4818932840125987, 0.2368155572415824, -0.23288483917713165, 0, 0, 0, 1763160196488819278, 
0.47447869181632996, -0.13971900939941406, -0.49885513802007514, 0.23783407411923593, -0.19422252476215363, 0, 0, 0, 1763160196578871185, 
0.49426063895225525, -0.15131776034832, -0.5199825160771389, 0.23204432966624064, -0.2172127366065979, 0, 0, 0, 1763160196677426649, 
0.5156392455101013, -0.16417014598846436, -0.5429011310486379, 0.2300049019109663, -0.20938599109649658, 0, 0, 0, 1763160196787823080, 
0.5346439480781555, -0.1762610524892807, -0.5650524118655226, 0.21821944893702652, -0.21376125514507294, 0, 0, 0, 1763160196889867598, 
0.5512084364891052, -0.18762734532356262, -0.5848430584646672, 0.2166268052014511, -0.23396486043930054, 0, 0, 0, 1763160196978981297, 
0.5713518857955933, -0.20194463431835175, -0.608962283099378, 0.20501638806103104, -0.19713063538074493, 0, 0, 0, 1763160197095276855, 
0.5870787501335144, -0.21328718960285187, -0.6294247216772052, 0.2079718957762133, -0.21836933493614197, 0, 0, 0, 1763160197188885616, 
0.6033433079719543, -0.2258484959602356, -0.6495032633261469, 0.2048773868209746, -0.19820664823055267, 0, 0, 0, 1763160197289422659, 
0.617835521697998, -0.2374938428401947, -0.6671745976061862, 0.20456415916850004, -0.198150634765625, 0, 0, 0, 1763160197378858735, 
0.6357915997505188, -0.2524518370628357, -0.6892387196060086, 0.1975141853134534, -0.19229257106781006, 0, 0, 0, 1763160197495930026, 
0.6493204236030579, -0.2641700208187103, -0.7057936122831119, 0.19029772831481775, -0.17686788737773895, 0, 0, 0, 1763160197588861546, 
0.6634793281555176, -0.2768322229385376, -0.7229610811280986, 0.19659744348021502, -0.1698070913553238, 0, 0, 0, 1763160197685863281, 
0.6762583255767822, -0.28856390714645386, -0.7378659307883508, 0.1882597601325646, -0.16423000395298004, 0, 0, 0, 1763160197778920728, 
0.689832329750061, -0.3017948567867279, -0.7546731859258485, 0.19065424803279263, -0.16917793452739716, 0, 0, 0, 1763160197877922680, 
0.703922688961029, -0.31587839126586914, -0.773490467427799, 0.18005640929444997, -0.17061375081539154, 0, 0, 0, 1763160197988152520, 
0.7161039710044861, -0.32864925265312195, -0.7893537167974777, 0.1781490556633625, -0.15452438592910767, 0, 0, 0, 1763160198085868255, 
0.7270652055740356, -0.3401895761489868, -0.8047992700619286, 0.16646632155254024, -0.16484442353248596, 0, 0, 0, 1763160198178870328, 
0.7385997176170349, -0.35295969247817993, -0.8214237495103238, 0.17074073257012118, -0.15236333012580872, 0, 0, 0, 1763160198278872303, 
0.7508911490440369, -0.3670065402984619, -0.8379075190588724, 0.17219485044246466, -0.15292657911777496, 0, 0, 0, 1763160198388874463, 
0.7613802552223206, -0.379355788230896, -0.8537265863777795, 0.15984702858763353, -0.1630319058895111, 0, 0, 0, 1763160198486875048, 
0.7709312438964844, -0.39095163345336914, -0.8683909986050183, 0.1650901817650016, -0.1780826449394226, 0, 0, 0, 1763160198578183420, 
0.7807633876800537, -0.4031919836997986, -0.8825846726661456, 0.15667979510363322, -0.13231875002384186, 0, 0, 0, 1763160198678293641, 
0.7912033200263977, -0.4164672791957855, -0.8977010685519419, 0.14999716800584326, -0.14384256303310394, 0, 0, 0, 1763160198788942415, 
0.8002339601516724, -0.4284237325191498, -0.9115447815403832, 0.15293236384672895, -0.14770908653736115, 0, 0, 0, 1763160198886369242, 
0.8082886934280396, -0.43935108184814453, -0.9240052953030123, 0.1439701298375796, -0.14056754112243652, 0, 0, 0, 1763160198978446495, 
0.8168759346008301, -0.45131438970565796, -0.9400342700241977, 0.14750368691171806, -0.16039466857910156, 0, 0, 0, 1763160199078938697, 
0.8259743452072144, -0.46406444907188416, -0.9545939269269982, 0.14263408889672716, -0.12456130236387253, 0, 0, 0, 1763160199188247313, 
0.8336930274963379, -0.4756833016872406, -0.9689451155381779, 0.14491406851683566, -0.1586969643831253, 0, 0, 0, 1763160199286393082, 
0.8403629660606384, -0.48608216643333435, -0.9818117889878991, 0.13186826759012474, -0.12829631567001343, 0, 0, 0, 1763160199378705166, 
0.8477102518081665, -0.49766772985458374, -0.9951253850511333, 0.13328255848867235, -0.12815183401107788, 0, 0, 0, 1763160199479051957, 
0.855334997177124, -0.5101261734962463, -1.0095881337622565, 0.12908335339217988, -0.13204418122768402, 0, 0, 0, 1763160199589558478, 
0.8616725206375122, -0.5209305882453918, -1.021819982557928, 0.1328686962180835, -0.13390573859214783, 0, 0, 0, 1763160199686601021, 
0.8675817847251892, -0.5310739874839783, -1.0330834253945869, 0.12374202726532639, -0.1155335009098053, 0, 0, 0, 1763160199779893199, 
0.8736842274665833, -0.5417331457138062, -1.0442012910863943, 0.11741643954877225, -0.12259463965892792, 0, 0, 0, 1763160199880262536, 
0.879923403263092, -0.5532913208007812, -1.0565684730265534, 0.11950444103738996, -0.12787537276744843, 0, 0, 0, 1763160199990000714, 
0.8854920268058777, -0.5637556314468384, -1.0683478704510752, 0.12544561963863832, -0.1238570585846901, 0, 0, 0, 1763160200087089793, 
0.8904770612716675, -0.5730893611907959, -1.0781622288914243, 0.11204857671303974, -0.09643997997045517, 0, 0, 0, 1763160200179233440, 
0.8955439329147339, -0.5830433964729309, -1.0884987813678144, 0.10599872283482, -0.1073894128203392, 0, 0, 0, 1763160200280181414, 
0.9010037779808044, -0.5940229296684265, -1.100432576657769, 0.10876147375784946, -0.09282556921243668, 0, 0, 0, 1763160200389898395, 
0.9056735634803772, -0.6038171648979187, -1.109902132666979, 0.11141822158535844, -0.08391279727220535, 0, 0, 0, 1763160200488844388, 
0.909744143486023, -0.6126384139060974, -1.118622387665915, 0.10770875579679562, -0.08839941769838333, 0, 0, 0, 1763160200578943123, 
0.9140430092811584, -0.6220096349716187, -1.12829802511237, 0.10343608525936142, -0.09422444552183151, 0, 0, 0, 1763160200678911160, 
0.9185976982116699, -0.6322109699249268, -1.1403369023169856, 0.10028699083947648, -0.09596066176891327, 0, 0, 0, 1763160200788920799, 
0.9227808117866516, -0.6413647532463074, -1.1503303946647232, 0.10120882009170387, -0.11135838180780411, 0, 0, 0, 1763160200888849834, 
0.9261924624443054, -0.6495141983032227, -1.158880990573219, 0.09643469354950643, -0.0916837528347969, 0, 0, 0, 1763160200978957717, 
0.929572582244873, -0.6582698822021484, -1.1683100562515825, 0.09130714882727554, -0.08584631979465485, 0, 0, 0, 1763160201079033301, 
0.9332814812660217, -0.6674853563308716, -1.1804311694355758, 0.08827114308874125, -0.10958215594291687, 0, 0, 0, 1763160201188909824, 
0.9367351531982422, -0.6762130856513977, -1.190897481901644, 0.09454013006909848, -0.1067235916852951, 0, 0, 0, 1763160201288853799, 
0.9395044445991516, -0.6839815974235535, -1.1983054985416666, 0.0912293413634615, -0.0845496654510498, 0, 0, 0, 1763160201378957793, 
0.942284107208252, -0.6920554041862488, -1.2082943954831116, 0.08617450061409834, -0.09318677335977554, 0, 0, 0, 1763160201478247223, 
0.9454309940338135, -0.7007209658622742, -1.2180399191284839, 0.08300511450426905, -0.08728093653917313, 0, 0, 0, 1763160201588913601, 
0.9483215808868408, -0.7087156772613525, -1.2277926846569132, 0.0840987619176712, -0.08877743780612946, 0, 0, 0, 1763160201688856772, 
0.9506637454032898, -0.7159947752952576, -1.2356318315052326, 0.08711519343638477, -0.08701703697443008, 0, 0, 0, 1763160201778965688, 
0.9533073306083679, -0.723518431186676, -1.2438275842333888, 0.07959128958348212, -0.08171018958091736, 0, 0, 0, 1763160201878342774, 
0.9559623003005981, -0.7318038940429688, -1.2516247451791904, 0.07638258976982369, -0.08816850930452347, 0, 0, 0, 1763160201988920915, 
0.9580999612808228, -0.7394314408302307, -1.259997363492797, 0.07827328122042065, -0.08747640997171402, 0, 0, 0, 1763160202088867843, 
0.9601932764053345, -0.7459813952445984, -1.2668826479650852, 0.07625475018361479, -0.07006380707025528, 0, 0, 0, 1763160202178975935, 
0.9622361063957214, -0.7529151439666748, -1.2746332359636017, 0.07339473080166721, -0.08498392254114151, 0, 0, 0, 1763160202278500230, 
0.964525580406189, -0.7606964707374573, -1.282162798613421, 0.0745678359919687, -0.07011354714632034, 0, 0, 0, 1763160202388939155, 
