x, y, theta, stamp, 
0.0, 0.0, 1.0729870759013358e-11, 1761337924787977804, 
0.0, 0.0, 1.1127775353156351e-11, 1761337924836040487, 
0.0, 0.0, 1.1582523460748343e-11, 1761337924899944846, 
0.0, 0.0, 1.1866741027993337e-11, 1761337924948045852, 
0.0, 0.0, 1.226464562213633e-11, 1761337924996844402, 
0.0, 0.0, 1.2548863189381325e-11, 1761337925044857856, 
0.0, 0.0, 1.2946767783524318e-11, 1761337925093823098, 
0.00218160729855299, 0.00023281399626284838, 0.0034194188861496775, 1761337925140848292, 
0.006943750660866499, 0.0001940320507856086, 0.0051608591127333394, 1761337925188886202, 
0.01380232349038124, -0.00010751805530162528, 0.00617271945446999, 1761337925235918989, 
0.025409620255231857, 0.00021517564891837537, 0.011494958503354694, 1761337925300860714, 
0.036847520619630814, 0.0003794897347688675, 0.01722347873593916, 1761337925348883692, 
0.06546054035425186, 0.0012587129604071379, 0.03132894530787005, 1761337925444832636, 
0.09651269018650055, 0.0025695760268718004, 0.04663051940514888, 1761337925539931069, 
0.1258012056350708, 0.004248021636158228, 0.06278812147282835, 1761337925636356623, 
0.16018231213092804, 0.00689117843285203, 0.08185399024556057, 1761337925748858890, 
0.189549520611763, 0.009664515033364296, 0.09863733032215191, 1761337925844853437, 
0.21897923946380615, 0.012944367714226246, 0.11686713637275885, 1761337925940845413, 
0.2531529664993286, 0.017578862607479095, 0.13983413839281408, 1761337926052794472, 
0.2823379635810852, 0.022143356502056122, 0.16248405540893313, 1761337926148838705, 
0.3119577169418335, 0.02747292071580887, 0.18737050891674573, 1761337926245850810, 
0.3407755196094513, 0.03327729552984238, 0.21637887387660867, 1761337926340824891, 
0.36936649680137634, 0.04007391631603241, 0.24833590490940885, 1761337926435975434, 
0.402547687292099, 0.04904209449887276, 0.28279579287203405, 1761337926548863198, 
0.4315665662288666, 0.057995155453681946, 0.31172189718435867, 1761337926645923373, 
0.45861899852752686, 0.0671272948384285, 0.3430627585535918, 1761337926740822381, 
0.49101144075393677, 0.07930410653352737, 0.38199387360544396, 1761337926852078008, 
0.5184887647628784, 0.09089665114879608, 0.414760720927884, 1761337926948836696, 
0.5456486940383911, 0.1031767949461937, 0.44718262566980194, 1761337927044826042, 
0.5721215009689331, 0.11631391942501068, 0.4810567527075776, 1761337927140856084, 
0.6022632718086243, 0.132756769657135, 0.5209429244484325, 1761337927252730689, 
0.6279172897338867, 0.14792704582214355, 0.5535957399819273, 1761337927348049744, 
0.652910053730011, 0.163814514875412, 0.584475253113645, 1761337927444860307, 
0.6772740483283997, 0.1804380863904953, 0.6142771489619069, 1761337927540826786, 
