acc_x, acc_y, angular_z, stamp, 
0.01334852030713125,-0.026846865896703972,0.008636144132940247, 28104000000, 
-0.07261738429721047,0.09334924760123417,-0.006580278394266022, 28109000000, 
-0.11798319488636104,0.08307778970088667,0.009172333658654483, 28114000000, 
-0.01662879732639806,0.0039034234656862288,-0.01297962008054065, 28119000000, 
-0.16738384486019808,-0.09831805763358722,0.003627944385081909, 28124000000, 
0.004295211186682659,0.0002888834375797686,-0.0006437440951654871, 28129000000, 
-0.16871690035609951,0.016229669909776243,-0.006099228619970452, 28134000000, 
0.035073871418247374,0.050170986103398624,0.0015587260659173832, 28139000000, 
-0.15062384950259342,-0.02792114487115445,-0.003964944581504888, 28144000000, 
0.010292897177913006,-0.015583804144900223,-0.011066302536839472, 28149000000, 
-0.0715147011002792,-0.021524670224282158,0.02648810091691182, 28154000000, 
-0.09810104815899186,-0.0693263418765924,0.004542837558920038, 28159000000, 
0.07482141338447455,0.01944615881628011,0.0007666678191848702, 28164000000, 
-0.08926769444353784,-0.056267372624462825,-0.003402847206356311, 28169000000, 
-0.05938811821284491,-0.0004996603883394459,0.0204168468854121, 28174000000, 
-0.020187002966739254,-0.025956195434974065,0.004822287566437863, 28179000000, 
-0.11550706606520313,-0.019600606587484064,0.0035142222567761446, 28184000000, 
0.08428245952864583,-0.05232713561215569,0.013337111833151628, 28189000000, 
-0.034640602734983615,0.004165950015683345,-0.009977673590631264, 28194000000, 
-0.10123265198877923,0.018743849327337924,0.017904406818922892, 28199000000, 
0.003164562289880655,0.07489792035742666,0.002730420578197209, 28204000000, 
-0.11304108308650353,-0.004229711750423502,0.004743584342386392, 28209000000, 
-0.01433640279345752,-0.09820200488818863,0.01052586451114415, 28214000000, 
0.042738238722537805,0.03178131161242951,-0.01126751428663763, 28219000000, 
-0.12265903757804422,0.01539331647213452,0.04586153627034149, 28224000000, 
-0.03478994853257442,0.11124790347683364,0.06954634212299637, 28229000000, 
-0.15258987347102496,-0.03734214367554507,0.15600801781201853, 28234000000, 
-0.13575550134922026,0.016850647408650707,0.22497956303005254, 28239000000, 
0.012186109089511732,0.05368518243666973,0.30489006292180826, 28244000000, 
-0.18937217779107657,-0.17429260340080904,0.4071797559507098, 28249000000, 
0.018066761676212267,0.14821451776241024,0.49414224275899155, 28254000000, 
