odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
4.973799150320701e-14, 1.4210854715202004e-14, -1.256995617424247e-09, 0.0, -4.067747527702892e-10, 0.031506843942275646, -0.11020381374456145, -0.7767184503198755, 1763160271032035758, 
4.973799150320701e-14, 1.4210854715202004e-14, -1.3515831939714934e-09, 0.0, -4.691314559046589e-10, 0.03249516838047862, -0.10864703429070995, -0.7769607748831967, 1763160271242021429, 
4.973799150320701e-14, 1.4210854715202004e-14, -1.438894803092029e-09, 0.0, -3.990781594076509e-10, 0.03453217003704568, -0.11730410100803862, -0.7753150298709554, 1763160271432999127, 
4.973799150320701e-14, 1.4210854715202004e-14, -1.5334823796392759e-09, 0.0, -4.643819773164637e-10, 0.03296145114054385, -0.11362068006828957, -0.774340172061265, 1763160271641967604, 
4.973799150320701e-14, 1.4210854715202004e-14, -1.6207939887598118e-09, 0.0, -4.107266748931693e-10, 0.034341209731362926, -0.11990212982925744, -0.7740939819597314, 1763160271831626525, 
4.973799150320701e-14, 1.4210854715202004e-14, -1.6831060750169406e-09, 0.0, 3.567341907984023e-11, 0.03592954833738835, -0.11152952475508737, -0.7618443366205129, 1763160272042994410, 
4.973799150320701e-14, 1.4210854715202004e-14, -1.6827100521953358e-09, 0.0, 4.038292616970196e-11, 0.038415105392964236, -0.11785442842709132, -0.7635493683349558, 1763160272182122081, 
4.973799150320701e-14, 1.4210854715202004e-14, -1.6841639692575543e-09, 0.0, 1.2080899978172965e-06, 0.0370292718739798, -0.13173278731340846, -0.7696001703216006, 1763160272377296502, 
4.973799150320701e-14, 1.4210854715202004e-14, -1.6952740932478286e-09, 0.0, 1.0459687018737895e-06, 0.03750460030854052, -0.12868134693913882, -0.7769007263554847, 1763160272493281419, 
0.0016900962218642235, -0.00010626673611113802, -0.00048827626985358045, 0.033764757988827, -0.010649371892213821, 0.04375274755185229, -0.11567800179901513, -0.7761041939280424, 1763160272682957075, 
0.014795780181884766, -0.0002396524796495214, -0.00026272602944310905, 0.13787411608361486, 0.008685688488185406, 0.0600294577917912, -0.13401854079432746, -0.7771754565372873, 1763160272793019255, 
