e, e_dot, e_int, stamp, 
1.222771622811427, 0.015306363772250956, 0.24394207001139534, 1763159520571682376, 
1.2420020643300251, 0.07940783550091164, 0.24553022672141359, 1763159520667779345, 
1.2420020643300251, 0.0641014717286607, 0.24711838343143183, 1763159520667779345, 
1.2382019811008114, -0.012666944097379229, 0.24814707398405744, 1763159520971757003, 
1.2586848354391438, 0.05560923703039548, 0.24925925872466534, 1763159521132035388, 
1.2523631709976397, 0.04720396632276117, 0.24994999916917296, 1763159521275970138, 
1.2515828615675049, -0.02367324623879637, 0.2508420578669525, 1763159521421908708, 
1.2464539233416008, -0.019697492186796506, 0.25002666372711635, 1763159521563626037, 
1.2442016718229882, -0.024603965815055417, 0.2494825637821396, 1763159521723789241, 
1.2452302187592315, -0.004079015274564372, 0.24905905426158803, 1763159521819757419, 
1.2369137878619305, -0.024292946536859095, 0.24842304522961, 1763159522027350819, 
1.209710406329834, -0.11839937476465796, 0.24612362753006642, 1763159522171795237, 
1.1950419961904157, -0.13957263890504926, 0.2427777460254787, 1763159522267847941, 
1.15051210873477, -0.19732765865021337, 0.237017634083668, 1763159522427783527, 
1.1157988413687887, -0.2641438494054234, 0.23075686308626497, 1763159522571759083, 
1.0778887885103048, -0.2420777340815509, 0.22294664924092422, 1763159522716827777, 
1.030394737706837, -0.28468034553983906, 0.2149388245057287, 1763159522875897605, 
1.0095618721142212, -0.22775638798694522, 0.20785635988875756, 1763159523019767566, 
0.9768729498878103, -0.17840595939675574, 0.2011219706472579, 1763159523164342138, 
0.9445152864789388, -0.2168219521176081, 0.19539667389873133, 1763159523323864257, 
0.9051784301202703, -0.23898173255846644, 0.18843777776580128, 1763159523419776959, 
0.8587058275593736, -0.28603152973188384, 0.18055996961057216, 1763159523628135592, 
0.8408757692475494, -0.21434220290906988, 0.17365066846181287, 1763159523723792165, 
0.8065827310629627, -0.17374365498803632, 0.1670776218579924, 1763159523867888724, 
0.7873852469173077, -0.17830174110080552, 0.16232291648185465, 1763159524028974965, 
0.7594481983691596, -0.15711510897934397, 0.15689441175662866, 1763159524173811462, 
0.7594481983691596, -0.09312349516049385, 0.15375210957704177, 1763159524173811462, 
0.7473937418484367, -0.040181521735743, 0.15108600923911705, 1763159524316811640, 
0.7473937418484367, -0.040181521735743, 0.1502823788044022, 1763159524316811640, 
0.7199043354073278, -0.09163135480369622, 0.1476461212736134, 1763159524476838838, 
0.7026952166705099, -0.14899508392642238, 0.14466621959508494, 1763159524619790313, 
0.6852341062487219, -0.11556743052868616, 0.14052224388843731, 1763159524764504922, 
0.6852341062487219, -0.058203701405959984, 0.13821089527786357, 1763159524764504922, 
0.649369752001407, -0.11954784749104978, 0.13465586429992338, 1763159524924940675, 
0.6336795337762731, -0.17184857490816294, 0.13121889280176013, 1763159525020795724, 
0.6336795337762731, -0.05230072741711315, 0.12778192130359686, 1763159525020795724, 
0.6187401316300462, -0.0497980071540897, 0.12573994661217283, 1763159525228335409, 
0.6092709727239839, -0.08136187017429723, 0.12411270920868687, 1763159525324809017, 
