x, y, th, stamp, 
-0.2974523603916168, -0.6272588968276978, 0.8265043175519826, 1759518749068477655, 
-0.2974523603916168, -0.6272588968276978, 0.8265042684130613, 1759518749127394778, 
-0.2974523603916168, -0.6272588968276978, 0.8265042249166067, 1759518749164783671, 
-0.2974523603916168, -0.6272588968276978, 0.8265042434897986, 1759518749227577978, 
-0.2974523603916168, -0.6272588968276978, 0.8265042175678173, 1759518749275578173, 
-0.2974523603916168, -0.6272588968276978, 0.8265042446095864, 1759518749325578803, 
-0.29745155572891235, -0.6272588968276978, 0.826510182623849, 1759518749367706734, 
-0.2970951497554779, -0.6271741986274719, 0.8292413855038456, 1759518749416871130, 
-0.2941286563873291, -0.623340368270874, 0.8422775003127142, 1759518749484002597, 
-0.29202574491500854, -0.6207695603370667, 0.8507042199080661, 1759518749513842712, 
-0.286543607711792, -0.61372309923172, 0.8719084736893933, 1759518749576856402, 
-0.28117144107818604, -0.6064555644989014, 0.895340757507351, 1759518749627584041, 
-0.27526649832725525, -0.5983743667602539, 0.9218856545251646, 1759518749678643464, 
-0.26939520239830017, -0.5898132920265198, 0.9453244570167743, 1759518749724582493, 
-0.26409366726875305, -0.5824880599975586, 0.966738458648025, 1759518749767583915, 
-0.2585263252258301, -0.5742087364196777, 0.9912995347656229, 1759518749817645279, 
-0.25322452187538147, -0.565934956073761, 1.0153422423618241, 1759518749866745886, 
-0.24700908362865448, -0.5560722351074219, 1.0456833432163777, 1759518749927505512, 
-0.2423875331878662, -0.5475636124610901, 1.0726064224711753, 1759518749977606246, 
-0.23755322396755219, -0.5387840867042542, 1.0987824498572039, 1759518750027583299, 
-0.23310580849647522, -0.5300330519676208, 1.1248681605946491, 1759518750078616222, 
-0.2292223870754242, -0.5216341614723206, 1.1473439370131557, 1759518750123649112, 
-0.225540891289711, -0.5134870409965515, 1.169886424723491, 1759518750167580061, 
-0.22159788012504578, -0.5041136145591736, 1.1952876150715024, 1759518750217136336, 
-0.21783560514450073, -0.49478548765182495, 1.220832723744904, 1759518750267021436, 
-0.21387165784835815, -0.4834888279438019, 1.2490534823342576, 1759518750327329036, 
-0.21079212427139282, -0.4741385281085968, 1.2749038735952785, 1759518750377670145, 
-0.20800362527370453, -0.4645451605319977, 1.30068305341038, 1759518750427585062, 
-0.2053687423467636, -0.454914927482605, 1.3261018869938643, 1759518750477613101, 
-0.20319508016109467, -0.44607385993003845, 1.3482839209457285, 1759518750523567632, 
-0.20123881101608276, -0.43738284707069397, 1.370333181330835, 1759518750567582234, 
-0.19922763109207153, -0.42730778455734253, 1.395349855292648, 1759518750617356509, 
-0.19713006913661957, -0.41452541947364807, 1.4283732688808937, 1759518750682487550, 
-0.195950448513031, -0.4058617353439331, 1.4517721768099014, 1759518750726955550, 
-0.19497938454151154, -0.39570438861846924, 1.4774308581188353, 1759518750777597125, 
-0.19403839111328125, -0.38568922877311707, 1.5028017095602326, 1759518750827620394, 
-0.1934508979320526, -0.37603485584259033, 1.5269857431453175, 1759518750877569771, 
-0.1929536759853363, -0.36623549461364746, 1.5528570502493568, 1759518750928577274, 
-0.19277912378311157, -0.3582148253917694, 1.5727429047413002, 1759518750967601869, 
-0.19311296939849854, -0.3439113199710846, 1.6059572931280812, 1759518751036736485, 
-0.19325637817382812, -0.33777469396591187, 1.621359874519221, 1759518751066833847, 
-0.19401460886001587, -0.32618770003318787, 1.6526761300952388, 1759518751127255775, 
-0.19493356347084045, -0.31630730628967285, 1.6775220842973146, 1759518751177628877, 
