x, y, th, stamp, 
-0.19500668346881866, -0.3712606430053711, 1.538231471561283, 1759518766617755681, 
-0.19500668346881866, -0.3712606430053711, 1.53823151379649, 1759518766687177209, 
-0.19500668346881866, -0.3712606430053711, 1.5382315235463964, 1759518766729393276, 
-0.19500668346881866, -0.3712606430053711, 1.5382315389888115, 1759518766778924884, 
-0.19500668346881866, -0.3712606430053711, 1.5382315469264398, 1759518766830123842, 
-0.19500668346881866, -0.3712606430053711, 1.5382313929368532, 1759518766877083208, 
-0.19500668346881866, -0.3712606430053711, 1.5382314055096313, 1759518766927071656, 
-0.19500668346881866, -0.3712606430053711, 1.538231410683865, 1759518766969597912, 
-0.19500668346881866, -0.3712606430053711, 1.5382314154043766, 1759518767017892435, 
-0.19500668346881866, -0.3712606430053711, 1.5382314221870417, 1759518767070153613, 
-0.19500668346881866, -0.3712606430053711, 1.5382314507683639, 1759518767128894637, 
-0.19500668346881866, -0.3712606430053711, 1.5382312898520645, 1759518767179321259, 
-0.19500668346881866, -0.3712606430053711, 1.5382312972470047, 1759518767228147720, 
-0.19500671327114105, -0.3712606728076935, 1.538231142325277, 1759518767276646969, 
-0.19500668346881866, -0.3712606430053711, 1.5382313191087558, 1759518767325926694, 
-0.19500668346881866, -0.3712606430053711, 1.5382313284899953, 1759518767367931799, 
-0.19500668346881866, -0.3712606430053711, 1.5382313429533898, 1759518767418579163, 
-0.19500668346881866, -0.3712606430053711, 1.5382313950859716, 1759518767486386491, 
-0.19500668346881866, -0.3712606430053711, 1.5382314178398226, 1759518767515856658, 
-0.19500668346881866, -0.3712606430053711, 1.5382317963755683, 1759518767578168118, 
-0.19500668346881866, -0.3712606430053711, 1.5382321567479542, 1759518767628102068, 
-0.19500665366649628, -0.3712606132030487, 1.5382325606581317, 1759518767675015433, 
-0.19500665366649628, -0.3712606132030487, 1.5382326141716243, 1759518767724949974, 
-0.19500665366649628, -0.3712606132030487, 1.538232468166754, 1759518767767981324, 
-0.19500665366649628, -0.3712606132030487, 1.5382325070965759, 1759518767818319383, 
-0.19500665366649628, -0.3712606132030487, 1.5382325070965759, 1759518767867909402, 
-0.19500665366649628, -0.3712606132030487, 1.5382325750011598, 1759518767918931408, 
-0.1950066238641739, -0.3712605834007263, 1.538232959637763, 1759518767978019843, 
-0.1950066238641739, -0.3712605834007263, 1.538232959637763, 1759518768027946496, 
-0.1950066238641739, -0.3712605834007263, 1.5382329811060833, 1759518768078792507, 
-0.1950066238641739, -0.3712605834007263, 1.5382329814482556, 1759518768124792687, 
-0.1950066238641739, -0.3712605834007263, 1.5382329814482556, 1759518768167804276, 
-0.1950066238641739, -0.3712605834007263, 1.5382329688259657, 1759518768217787131, 
-0.1950066238641739, -0.3712605834007263, 1.5382329688259657, 1759518768268205050, 
-0.1950066238641739, -0.3712605834007263, 1.538232965955377, 1759518768319063773, 
-0.1950066238641739, -0.3712605834007263, 1.5382329647337385, 1759518768377794746, 
-0.1950066238641739, -0.3712605834007263, 1.5382329647337385, 1759518768427795271, 
-0.1950066238641739, -0.3712605834007263, 1.5382331422597604, 1759518768477819674, 
-0.1950066238641739, -0.3712605834007263, 1.5382328109075465, 1759518768523796550, 
-0.1950066238641739, -0.3712605834007263, 1.5382328109075636, 1759518768567778072, 
-0.1950066238641739, -0.3712605834007263, 1.5382326290734398, 1759518768617841074, 
-0.1950066238641739, -0.3712605834007263, 1.5382326290734398, 1759518768668676194, 
-0.1950066238641739, -0.3712605834007263, 1.5382326165852622, 1759518768728059823, 
-0.1950066238641739, -0.3712605834007263, 1.5382326078210715, 1759518768777869309, 
-0.1950066238641739, -0.3712605834007263, 1.538232607823157, 1759518768827795620, 
-0.1950179636478424, -0.3699638843536377, 1.5386108315400664, 1759518768877825929, 
-0.19484269618988037, -0.3648468255996704, 1.5391668481339729, 1759518768929800398, 
-0.1943770796060562, -0.35928091406822205, 1.5387496507720442, 1759518768967812084, 
-0.19427593052387238, -0.35031750798225403, 1.5386251325484042, 1759518769018275000, 
-0.1939888894557953, -0.33909478783607483, 1.5417058102974142, 1759518769067837122, 
-0.19308406114578247, -0.32239726185798645, 1.5417182805830696, 1759518769128244300, 
-0.1925908327102661, -0.3060948848724365, 1.5417179483405965, 1759518769177828576, 
-0.19200962781906128, -0.2876148521900177, 1.5417179507595835, 1759518769227824964, 
-0.191363126039505, -0.26687195897102356, 1.541094087771893, 1759518769277832289, 
-0.1903904229402542, -0.2439105361700058, 1.540721384763052, 1759518769328832772, 
-0.18986822664737701, -0.2252199798822403, 1.5391445922003941, 1759518769368124799, 
-0.18903842568397522, -0.20168901979923248, 1.5377524112482932, 1759518769418029694, 
-0.18826234340667725, -0.17854972183704376, 1.5370858433809305, 1759518769468418467, 
-0.18754591047763824, -0.1565667986869812, 1.5364357511260953, 1759518769518700921, 
-0.18658989667892456, -0.1298741102218628, 1.536403889372707, 1759518769578341933, 
-0.185652956366539, -0.10687633603811264, 1.5378043662224368, 1759518769627868190, 
-0.18487206101417542, -0.08419414609670639, 1.538470517496117, 1759518769677911463, 
-0.18453815579414368, -0.07040436565876007, 1.538470517496117, 1759518769707953456, 
-0.1843888759613037, -0.06577126681804657, 1.538369540410823, 1759518769881432350, 
-0.18082939088344574, 0.02614687569439411, 1.5380021532986803, 1759518769910070699, 
-0.17997469007968903, 0.05511326342821121, 1.540624793458123, 1759518769973798619, 
