e, e_dot, e_int, stamp, 
-0.6910710903648752, 0.11654840017573516, -0.14287615408000445, 1763153681399209966, 
-0.7061160231607075, 0.0663986241896275, -0.1415481815962119, 1763153681559606187, 
-0.6840857282947123, 0.023284540233876605, -0.13875152278801967, 1763153681706201358, 
-0.6840857282947123, 0.07343431621998427, -0.13828583198334213, 1763153681706201358, 
-0.7149072766631609, -0.10273849456149546, -0.13887191555017236, 1763153681989592754, 
-0.7498281786530335, -0.21914150119440423, -0.14325474557406045, 1763153682149201938, 
-0.7330973794664536, -0.060633676010975655, -0.14652218898550987, 1763153682296450107, 
-0.7149787366375284, 0.11616480671835035, -0.14652695298380103, 1763153682389280595, 
-0.7008642671990676, 0.10744370755795336, -0.1432626922202033, 1763153682549206590, 
-0.6845110212709334, 0.10155905122198328, -0.14002360167383532, 1763153682697433471, 
-0.6619961312843117, 0.12956045304918637, -0.13649142798362085, 1763153682857734736, 
-0.6980364367503664, -0.04508471826477659, -0.13630290595370742, 1763153683000424003, 
-0.6733703720377351, -0.03791413584474471, -0.13556019600482755, 1763153683159073771, 
-0.6363732753181474, 0.2055438714407302, -0.13385200560708327, 1763153683307216050, 
-0.5783772143348784, 0.3166438590095222, -0.12587472411271738, 1763153683449203951, 
-0.5410888159614036, 0.3176148645224793, -0.11705595370762861, 1763153683589903443, 
-0.5642605469082317, 0.04705555808882248, -0.1122484384803009, 1763153683749224206, 
-0.5317406604418597, 0.031160518398479404, -0.10913933488743299, 1763153683898326126, 
-0.5034915854155817, 0.20256320497549996, -0.10663285285104489, 1763153683989781929, 
-0.48866333701769044, 0.14359107808056437, -0.10159303885834213, 1763153684199239301, 
-0.4833093897399374, 0.06727398558548092, -0.09836428747821398, 1763153684298200351, 
-0.5432984234841022, -0.18211695488803914, -0.101018076682782, 1763153684458542138, 
-0.5001551159692971, -0.05615242076453216, -0.10178419527955578, 1763153684601183667, 
-0.42557570397992495, 0.3924090650139241, -0.09793528289555493, 1763153684748181790, 
-0.42557570397992495, 0.24859803996457375, -0.09008710159527646, 1763153684748181790, 
-0.39006121094197055, 0.11838164345984799, -0.08274750792678803, 1763153684908230589, 
-0.39006121094197055, 0.11838164345984799, -0.08037987505759106, 1763153684908230589, 
-0.3152112145246143, 0.24949998805785412, -0.07302224242723702, 1763153685052235649, 
-0.2157269871953688, 0.5811140791553391, -0.06139996084413024, 1763153685189754242, 
-0.09612685932054466, 0.7302811840135655, -0.04180433740270185, 1763153685349263448, 
-0.09612685932054466, 0.3986670929160805, -0.027198713722430542, 1763153685349263448, 
-0.045205181050118504, 0.16973892756808717, -0.015830593312747186, 1763153685499209776, 
-0.045205181050118504, 0.16973892756808717, -0.012435814761385444, 1763153685499209776, 
0.05612743041859558, 0.3377753715623803, -0.002285528778776095, 1763153685659428988, 
0.07049625964513306, 0.3856714689841719, 0.005427900600907342, 1763153685799231370, 
-0.01937715659015682, -0.2516819566958413, 0.007149768898238122, 1763153685949223118, 
-0.01937715659015682, -0.29957805411763294, 0.002116129764321295, 1763153685949223118, 
0.028040348641633572, 0.15805835077263464, -0.000714264302578671, 1763153686109248314, 
0.07678659420255085, 0.32054583597569225, 0.005696652416935174, 1763153686249219282, 
0.06755710542342269, 0.13172252260596373, 0.01149226988450714, 1763153686349071390, 
0.06755710542342269, -0.030764962597093864, 0.014126720336626415, 1763153686349071390, 
0.18058993912850013, 0.37677611235025815, 0.021046943331689702, 1763153686549250184, 
0.18058993912850013, 0.37677611235025815, 0.028582465578694864, 1763153686549250184, 
0.25523201404382695, 0.24880691638442273, 0.041094126153388484, 1763153686649261962, 
0.2627234107611208, 0.2737782387754023, 0.046569690928896526, 1763153686789656883, 
0.19893855011346795, -0.18764487976786334, 0.047792931661227715, 1763153686950256192, 
0.19893855011346795, -0.21261620215884292, 0.04404003406587045, 1763153686950256192, 
0.1630310564901496, -0.11969164541106118, 0.03739387711447237, 1763153687099349398, 
0.1630310564901496, -0.11969164541106118, 0.03500004420625114, 1763153687099349398, 
0.06722402543346523, -0.31935677018894787, 0.02621907589425096, 1763153687259607772, 
0.07963279107676524, -0.2779942180446145, 0.02065919153335867, 1763153687400235933, 
0.07963279107676524, 0.041362552144333375, 0.01509930717246638, 1763153687400235933, 
0.10500025020028242, 0.08455819707839059, 0.01761772215692086, 1763153687550324447, 
0.13769255118506513, 0.19353253369433296, 0.02148837283080752, 1763153687710260132, 
0.2754873728512125, 0.5682904088364336, 0.034545344949104, 1763153687849221313, 
0.2754873728512125, 0.4593160722204912, 0.045911153125832674, 1763153687849221313, 
0.022771092449319685, -0.8423876013396426, 0.03824972254344964, 1763153687990819207, 
0.03664004194392517, -0.7961577696909578, 0.02232656714963049, 1763153688110270706, 
0.07063882573801794, 0.15955911096232753, 0.008669997342084186, 1763153688249649088, 
0.07063882573801794, 0.11332927931364256, 0.011861179561330737, 1763153688249649088, 
0.05047562064454564, -0.06721068364490768, 0.012783551474705434, 1763153688390390542, 
0.0633867896728661, -0.024173453550506152, 0.012300082403695312, 1763153688550420189, 
0.0633867896728661, 0.043037230094401524, 0.011816613332685189, 1763153688550420189, 
0.0393298643934048, -0.08018975093153764, 0.011073562915942466, 1763153688700579803, 
0.14103664659811918, 0.25883285641751025, 0.016250220044292673, 1763153688839434026, 
0.14103664659811918, 0.3390226073490479, 0.021426877172642876, 1763153688839434026, 
0.2905601563947521, 0.49841169932210966, 0.03817556330606602, 1763153689000322385, 
-0.986574974372677, -3.7587054032359877, -0.03699854475865372, 1763153689000322385, 
-1.0516696372110161, -4.474099312019228, -0.11651229701259608, 1763153689160811758, 
-1.1319655049304351, -0.4846351018591936, -0.21134734110094186, 1763153689259947167, 
-1.2011273611377575, -0.498192413089138, -0.22565083355194726, 1763153689449618693, 
-1.2011273611377575, -0.23053952069107467, -0.23561468181373002, 1763153689449618693, 
-1.3007535655385283, -0.33208734800256917, -0.24686721918760288, 1763153689590862938, 
-1.391162781830728, -0.6334514023099014, -0.2595362472338009, 1763153689750581406, 
-1.3936751020260774, -0.30973845495849694, -0.27237276329302224, 1763153689849664252, 
-1.3936751020260774, -0.008374400651164718, -0.2785675323921922, 1763153689849664252, 
-1.2991520521728708, 0.31507683284402194, -0.27243348374833504, 1763153689990937711, 
-1.2744672536324402, 0.3973594946454573, -0.2644862938554259, 1763153690150173973, 
-1.2744672536324402, 0.08228266180143533, -0.2565391039625167, 1763153690150173973, 
-1.2123862112976835, 0.20693680778252213, -0.2507547145708376, 1763153690299375851, 
-1.2123862112976835, 0.20693680778252213, -0.24661597841518715, 1763153690299375851, 
-1.118788362480204, 0.31199282939159856, -0.23623738567170474, 1763153690459284489, 
-1.0655695721673322, 0.4893887971011712, -0.22644960972968128, 1763153690599608717, 
-1.0655695721673322, 0.17739596770957267, -0.21666183378765788, 1763153690599608717, 
-1.06521304555597, 0.0011884220378736525, -0.21309014599270895, 1763153690759212612, 
-1.027224338272731, 0.12781744631533698, -0.2105337970664022, 1763153690910823666, 
-0.9796533177807542, 0.28519909258405307, -0.20480604677396366, 1763153691049275081, 
-0.9796533177807542, 0.15857006830658973, -0.1991020649222826, 1763153691049275081, 
-0.9770563274161592, 0.00865663454864977, -0.19575753086517783, 1763153691160705485, 
-0.9469577471270854, 0.10898523551222931, -0.19357782615493324, 1763153691351452575, 
-0.9469577471270854, 0.10032860096357954, -0.19139812144468865, 1763153691351452575, 
-0.9093452832008814, 0.1253748797540133, -0.18688405183033682, 1763153691500394764, 
-0.9093452832008814, 0.1253748797540133, -0.18437655423525656, 1763153691500394764, 
-0.9054262348177481, 0.013063494610444279, -0.18160778674796738, 1763153691660624063, 
-0.8223913910563069, 0.28984630714858167, -0.17581086060499573, 1763153691803301591, 
-0.7975706405953163, 0.3595186474081058, -0.16835921776462476, 1763153691896430842, 
-0.7975706405953163, 0.08273583486996842, -0.16116884481646263, 1763153691896430842, 
-0.735183932136847, 0.20795569486156462, -0.15535501422183196, 1763153692060852459, 
-0.7561992898401526, 0.13790450251721245, -0.15259692417148774, 1763153692200292127, 
-0.7561992898401526, -0.07005119234435216, -0.1498388341211435, 1763153692200292127, 
-0.6948876733186604, 0.20437205507164066, -0.14715241686659772, 1763153692360337095, 
-0.7042923379832551, 0.1730231728563251, -0.14369195340947122, 1763153692510306135, 
-0.6442591103621962, 0.16876187652154742, -0.13622927477760746, 1763153692647312126, 
-0.6442591103621962, 0.200110758736863, -0.13285403724717648, 1763153692647312126, 
-0.627728027243381, 0.055103610396050794, -0.12774974986451823, 1763153692794907345, 
-0.627728027243381, 0.055103610396050794, -0.1266476776565972, 1763153692794907345, 
-0.5786327243978802, 0.16365100948500264, -0.12227258525897614, 1763153692954314652, 
-0.5398854691750326, 0.29280852689449466, -0.11641641472108624, 1763153693095408940, 
-0.5398854691750326, 0.12915751740949202, -0.11056024418319635, 1763153693095408940, 
-0.483785012127264, 0.18700152349256186, -0.10423706336515527, 1763153693260753485, 
-0.4809091635691942, 0.19658768535279444, -0.10030530965809938, 1763153693350328736, 
-0.4700906787710226, 0.04564777785413791, -0.09565232363116538, 1763153693500438346, 
-0.4782603490630868, 0.008829381687024776, -0.09528401276022024, 1763153693660705484, 
-0.4782603490630868, -0.02723223430688056, -0.09510742512647974, 1763153693660705484, 
-0.4603304329769322, 0.05976638695384858, -0.09445674207354038, 1763153693800333573, 
-0.4603304329769322, 0.05976638695384858, -0.09326141433446342, 1763153693800333573, 
-0.4469673117611177, 0.04454373738604837, -0.09117521184766547, 1763153693951771684, 
-0.41993138476805236, 0.1346634940295995, -0.08848194196707349, 1763153694111340185, 
-0.41993138476805236, 0.09011975664355114, -0.0857886720864815, 1763153694111340185, 
-0.46319041754237755, -0.1441967759144173, -0.08687021247189881, 1763153694250559118, 
-0.40962963044134826, 0.03433918108901368, -0.08618342885011854, 1763153694390841558, 
-0.38862548501667593, 0.24854977508567208, -0.08409636886669344, 1763153694550346681, 
-0.38862548501667593, 0.0700138180822411, -0.07912537336498, 1763153694550346681, 
-0.3535834308652439, 0.11680684717144008, -0.07538896005990639, 1763153694700412962, 
-0.3535834308652439, 0.11680684717144008, -0.07305282311647758, 1763153694700412962, 
