e, e_dot, e_int, stamp, 
0.815283490993757, -1.0190306857597402e-07, 0.16305670227487412, 1763153817011689548, 
0.815283490993757, -1.0190306857597402e-07, 0.16305670023681273, 1763153817101695856, 
0.8152834604228434, -1.019030452612905e-07, 0.1630566961606905, 1763153817201643580, 
0.8152834604228434, -1.019030452612905e-07, 0.16305669412262958, 1763153817291663992, 
0.8152834604228434, 0.0, 0.1630566920845687, 1763153817406673622, 
0.8103221661599384, -0.016537647543016787, 0.16272593913370834, 1763153817506668288, 
0.7996267630260032, -0.05218899132280056, 0.16168215930725233, 1763153817596651010, 
0.7850309319158741, -0.0843041141468807, 0.15966532407345438, 1763153817696343581, 
0.7706263460513549, -0.09666805658216093, 0.15701893606621548, 1763153817806773596, 
0.7573557128661725, -0.09225073016567202, 0.1542008660555601, 1763153817906676693, 
0.7449942014132489, -0.08544048212702011, 0.15153175068871844, 1763153817996700069, 
0.7315347689952575, -0.08606981290305016, 0.14892564555164525, 1763153818096760506, 
0.7170726831757338, -0.09307172745838366, 0.14624011023894934, 1763153818206938166, 
0.7045769660276743, -0.08985934322527737, 0.14354562787991104, 1763153818306705564, 
0.6934882522822478, -0.07861476964495351, 0.14100919343237706, 1763153818396655555, 
0.6813663460174344, -0.07736873336746626, 0.1386287709551571, 1763153818496478527, 
0.668170043754273, -0.08439402842658243, 0.136201642803597, 1763153818607057191, 
0.6565832469248608, -0.08261033030857863, 0.13374130911310456, 1763153818706682608, 
0.6459985175889491, -0.0739050872177464, 0.13138345388453887, 1763153818797661653, 
0.6346083141379245, -0.07324977595645432, 0.12914600524344896, 1763153818896168685, 
0.6221278304750434, -0.0795689570463524, 0.1268489774801278, 1763153819007876112, 
0.6107847962950185, -0.07941172614302013, 0.12450139606053243, 1763153819106685635, 
0.6004202119516272, -0.07235872841138728, 0.1222221892481126, 1763153819196686694, 
0.5895813696002276, -0.07067808898263639, 0.12005242518979155, 1763153819297020552, 
0.5776179104203485, -0.07600767177092904, 0.11784129946481355, 1763153819406695627, 
0.567165301617007, -0.07472022661073534, 0.11562430544250554, 1763153819507754461, 
0.5578244329318164, -0.06597825829510702, 0.11350717633127812, 1763153819597701739, 
0.5477661373005284, -0.06466388105492864, 0.11151705812329012, 1763153819696404521, 
0.5418643341960709, -0.05320032911915148, 0.10983032696189438, 1763153819756636139, 
0.5319049429003411, -0.05287064800062432, 0.10810236095979602, 1763153819856971242, 
0.5226226132668155, -0.06413906976418489, 0.10642612602421517, 1763153819953752845, 
0.5136488922927817, -0.06085350202519805, 0.10454509656399588, 1763153820046712503, 
0.5031734151406565, -0.06483066042052991, 0.10262966138001689, 1763153820156969886, 
0.493994252838793, -0.06551546484662885, 0.10072110401814875, 1763153820258001873, 
0.48518956827774373, -0.05994615620970922, 0.09882381575047955, 1763153820353088586, 
0.4718896830448651, -0.07368189931309295, 0.09673823361076012, 1763153820496181604, 
0.4666795363353783, -0.061700106474551486, 0.09491725251053247, 1763153820556748643, 
0.4534988917354962, -0.061302637697896456, 0.09280454074104931, 1763153820708048418, 
0.44585312518645465, -0.06942137049641213, 0.09106877021715527, 1763153820796435141, 
0.4375082591811831, -0.053302108514377, 0.08912401840687559, 1763153820897460535, 
0.428447884814138, -0.05801746790772222, 0.08745395127878505, 1763153821007748396, 
0.42074442161197606, -0.0558794585640234, 0.08578003770715315, 1763153821108300161, 
0.4168758810596585, -0.03857334584826492, 0.08440454583238483, 1763153821153821426, 
0.4040317819339007, -0.055708798926917824, 0.08277680564036902, 1763153821314106784, 
0.40081649096308936, -0.05353130032189716, 0.08144827693044324, 1763153821356563582, 
0.38987604484527116, -0.04718579029543183, 0.07964828784948408, 1763153821505050622, 
0.38619068851905525, -0.04875267481344703, 0.07845888162182772, 1763153821554395475, 
0.3747115477572298, -0.0505483236268045, 0.07671855207477041, 1763153821714626161, 
0.36799964858018247, -0.06063679979624259, 0.07526012565709783, 1763153821807256372, 
0.36117851306299126, -0.04511011564746185, 0.07359264729336022, 1763153821904331244, 
0.35485007984572436, -0.04383189578152702, 0.07226854943259321, 1763153821997393682, 
0.34819079546036247, -0.043292392008762635, 0.0709479592246052, 1763153822097482948, 
0.34113863793578686, -0.04570480636645835, 0.06961196754945824, 1763153822207069797, 
0.3348538623581904, -0.04445644367390681, 0.06827888638362264, 1763153822304886068, 
0.3288817751703705, -0.040856209218054586, 0.06699161836428985, 1763153822396636256, 
0.3226288430500353, -0.040750064360517056, 0.06575763203857309, 1763153822497403619, 
0.31592163818271185, -0.04320045662552877, 0.06449548376020785, 1763153822606753196, 
0.3102143466055582, -0.04138165481492373, 0.06325098852255369, 1763153822704752189, 
0.3047889094235255, -0.037109095863954535, 0.062061659614119705, 1763153822797685985, 
0.2989927249220814, -0.0374054056115893, 0.06093306539674434, 1763153822897849367, 
0.29266004222229625, -0.04042955733743081, 0.0597627784378602, 1763153823006751892, 
0.2870420992639223, -0.03983541886053025, 0.05857965776055333, 1763153823105754315, 
0.28230812543163014, -0.03450638930222035, 0.05746735112785658, 1763153823197678260, 
0.2767239160901538, -0.034393943912561786, 0.05640494271904708, 1763153823297628711, 
0.2707372288600966, -0.03856965523844513, 0.05531795135879204, 1763153823407759764, 
0.26579213428048737, -0.03643927269888806, 0.05421688528204919, 1763153823505760417, 
0.26089492422098237, -0.032807682130380766, 0.05316161915743776, 1763153823598686042, 
0.2560301558494361, -0.03253992810350418, 0.05218114762339373, 1763153823698804429, 
0.2506437852754025, -0.03417046315193295, 0.0511712576897214, 1763153823808852194, 
0.2460415388385017, -0.03329539003644808, 0.05018103199755602, 1763153823905768292, 
0.24150212713746944, -0.03047219379311017, 0.049212496750091574, 1763153823998685709, 
0.2370373803919797, -0.03001386148840666, 0.048305403091196714, 1763153824099089389, 
1.0630096576088488, 2.738358434904598, 0.1027699443425532, 1763153824207764781, 
1.0593334545514073, 2.740986913864759, 0.1572920328368157, 1763153824306755673, 
1.0559656375180897, -0.023480066969197022, 0.21188724997855637, 1763153824397693897, 
1.0523847145004053, -0.023162466836673296, 0.2111789204379935, 1763153824496895016, 
1.0481717522549212, -0.025979617543894957, 0.21043480695156108, 1763153824606855802, 
1.0448539459028996, -0.02510256199168559, 0.2096940275105484, 1763153824706777247, 
1.0395115791599623, -0.028867243649863077, 0.2088358184878522, 1763153824797699387, 
1.0268206623140879, -0.06011094529603911, 0.20741241249179662, 1763153824896137367, 
1.0061281932355386, -0.1112779530814123, 0.2048306956473059, 1763153825007877667, 
0.9872992094744453, -0.13173817613214198, 0.20134987100160479, 1763153825106762096, 
0.9710314139225293, -0.1169892643766975, 0.19763058777550088, 1763153825197951188, 
0.9484751553092843, -0.12941351388386998, 0.1937870519137506, 1763153825317301929, 
