x, y, theta, stamp, 
-3.090349878220877e-07, 3.5995608982375416e-07, -3.5764176396584312e-06, 1761333392523868630, 
-3.090349878220877e-07, 3.5995608982375416e-07, -3.576419003920494e-06, 1761333392573675085, 
-3.090349878220877e-07, 3.5995608982375416e-07, -3.5764203681825576e-06, 1761333392619903671, 
-3.090349878220877e-07, 3.5995608982375416e-07, -3.5764217324446205e-06, 1761333392668651789, 
-3.090349878220877e-07, 3.5995608982375416e-07, -3.576423096706684e-06, 1761333392716168422, 
-3.090349878220877e-07, 3.5995608982375416e-07, -3.5764244609687473e-06, 1761333392765041080, 
9.403390868101269e-05, 7.419339908665279e-06, -5.960587629589916e-05, 1761333392828714266, 
0.0037527461536228657, -4.9985428631771356e-05, 0.00014234532734028264, 1761333392876879955, 
0.009543943218886852, 9.345728904008865e-05, 0.00014234532734028264, 1761333392925596127, 
0.017279133200645447, -0.00010066423419630155, 0.001360254578359328, 1761333392973675079, 
0.03786250576376915, 2.2314605303108692e-05, 0.00416099233530557, 1761333393068739554, 
0.06759925931692123, 4.5886641601100564e-05, 0.006291043341047647, 1761333393165572142, 
0.09795338660478592, 0.00037214948679320514, 0.0072320895829646, 1761333393260154936, 
0.13268578052520752, 0.0007271402864716947, 0.013558292584894898, 1761333393374681557, 
0.1621667444705963, 0.0012137094745412469, 0.01765909387248581, 1761333393467970377, 
0.1918237805366516, 0.002040024846792221, 0.0259341630362956, 1761333393565741024, 
0.22592303156852722, 0.0033425986766815186, 0.046585353467516355, 1761333393676669730, 
0.25618016719818115, 0.0058457027189433575, 0.08286714146984142, 1761333393774663955, 
0.28442156314849854, 0.009272306226193905, 0.13171898487691344, 1761333393868592898, 
0.313581645488739, 0.013781925663352013, 0.1915561286926835, 1761333393964759137, 
0.3466194272041321, 0.021908331662416458, 0.29054673213848925, 1761333394077607724, 
0.374230295419693, 0.031614407896995544, 0.3773692034279289, 1761333394172665368, 
0.40134111046791077, 0.04382247477769852, 0.46935934157544756, 1761333394268594798, 
0.4263598918914795, 0.058690544217824936, 0.58503316463108, 1761333394365641749, 
0.4542088210582733, 0.0790523812174797, 0.6820815159569219, 1761333394476163889, 
0.4763152301311493, 0.09805081784725189, 0.743119013841726, 1761333394572674917, 
0.49743515253067017, 0.11883824318647385, 0.8234343057170638, 1761333394668647833, 
0.5167430639266968, 0.1415623277425766, 0.9052056119431632, 1761333394765651503, 
0.53681480884552, 0.1693345457315445, 0.9809999061060038, 1761333394876931684, 
0.5521445274353027, 0.1941148340702057, 1.0323730207615909, 1761333394972673370, 
0.5663287043571472, 0.21964284777641296, 1.0723448726963578, 1761333395068616164, 
0.579649806022644, 0.24627146124839783, 1.1067960693297667, 1761333395166667553, 
0.5939021706581116, 0.27782079577445984, 1.1528442660286342, 1761333395278507597, 
0.6050958633422852, 0.30499735474586487, 1.1838035297692742, 1761333395372655465, 
0.6138862371444702, 0.32849469780921936, 1.1993619305680792, 1761333395468649024, 
0.6212539076805115, 0.34611549973487854, 1.1863301746656458, 1761333395565748838, 
0.6325427293777466, 0.3709971606731415, 1.1554738646091425, 1761333395677851882, 
0.6451234221458435, 0.3984907269477844, 1.1461816175307058, 1761333395772656360, 
0.6566680073738098, 0.4257250428199768, 1.1655875078391318, 1761333395867868751, 
0.6677564382553101, 0.4531378448009491, 1.1756342923227965, 1761333395965659144, 
0.6825606822967529, 0.48530054092407227, 1.1348355373547683, 1761333396078566883, 
0.6951107978820801, 0.5098220705986023, 1.091535920487171, 1761333396172667790, 
0.7093678712844849, 0.5350117087364197, 1.0585555266776898, 1761333396268799632, 
