acc_x, acc_y, angular_z, stamp, 
-0.07217908794765324, 0.01068808128099648, -5.6718176982335764e-05, 5312000000, 
-0.057483165985667176, 0.00714213554734552, -0.0003979330943557676, 5317000000, 
-0.0745213617680563, 0.005076963067923308, -2.8342809604177787e-05, 5322000000, 
-0.005851545930618769, -0.0019389912741641499, -6.048366101372502e-06, 5327000000, 
-0.04349739999889547, -0.0008137950296643391, -8.976003256701746e-05, 5332000000, 
-0.04621833834196167, -0.011328540736741648, -0.0003947187630781101, 5337000000, 
-0.06796395079603663, 0.031992511711074416, -1.1854416904011776e-05, 5342000000, 
-0.06390044703044694, -0.006973557424145886, 4.992344106611976e-05, 5347000000, 
-0.05064918311239319, -0.0032105595549477787, -4.9194640837912884e-05, 5352000000, 
-0.06450651147920809, -0.011157241197249586, -3.030292849986934e-05, 5357000000, 
-0.05286774110223939, -0.008712601018216777, 9.186743557046048e-05, 5362000000, 
-0.04804273862849217, 0.012734475236017354, -0.00019979897888849552, 5367000000, 
-0.051571973331555464, -0.021935875111820942, -0.00014042518515453527, 5372000000, 
-0.009523787244808443, -0.019682801872001613, 5.151017889466814e-05, 5377000000, 
-0.055007628051084285, -0.01176546455208518, -0.0002993067549076314, 5382000000, 
-0.04506723092398582, 0.01808656751660142, -6.547420092279747e-05, 5387000000, 
-0.07509871618095969, -0.021859354494747876, 0.0003242429037297165, 5392000000, 
-0.06883479211346882, 0.029126416986188786, 4.005070773711242e-05, 5397000000, 
-0.07713508368682398, 0.0023918191795835805, -4.999181345302091e-05, 5402000000, 
-0.07246644893091944, 0.0243341888544291, 4.1153357193271296e-05, 5407000000, 
-0.06384793682824219, -0.0125077086495669, -0.0002110136145816031, 5412000000, 
-0.09591062147900589, 0.015500755856839769, 3.3882911697677936e-05, 5418000000, 
-0.03733234415408296, -0.013346736473163938, 0.00016721331277248121, 5423000000, 
-0.05507412964438539, -0.006735866817597868, 0.00042891127298306896, 5428000000, 
-0.05790274004324351, 0.008837416462796621, -0.00011635373711067611, 5433000000, 
6.922902740405278, -0.016862999671344397, 0.0002360222277649984, 5438000000, 
-0.2589140124966061, 0.0026289854992073264, 4.7734229296566876e-05, 5443000000, 
-0.07056553725831383, 0.011304325202190255, -5.908303245129491e-05, 5448000000, 
-0.06249526784865369, 0.00910931765145208, 0.00032663964486338284, 5453000000, 
-0.06844152217859753, 0.036096826381402734, 0.0001402032940436435, 5458000000, 
-0.08017713792914644, -0.025672201561094107, -7.641386940203087e-05, 5463000000, 
-0.03943076158883434, 0.0069290009338270064, 9.551404070950759e-05, 5468000000, 
6.91241854959905, 0.012732737434891448, 0.0002792698690566477, 5473000000, 
-0.1497077214208645, 0.0052712145210679524, -0.00017171514473280773, 5478000000, 
-0.06387035750039197, 0.0007675488231527782, 1.7566856088146168e-05, 5483000000, 
0.00790108871770969, 0.0003683215445818849, -0.00014488197938526768, 5488000000, 
-0.11024950539655974, -0.006036285422451793, 0.00010346609365815378, 5493000000, 
-0.0694177035548308, 0.012841111224217794, -0.0002144441500899827, 5498000000, 
