acc_x, acc_y, angular_z, stamp, 
-0.07093163395011705, -0.011520907009348188, 0.00013644365842672903, 3969000000, 
-0.03382355274342522, -0.015987546145577392, 0.00015076149902161156, 3974000000, 
-0.09950714408782907, -0.009061023285961957, -4.886171640247993e-05, 3979000000, 
-0.045910376596493704, -0.014172432324180624, 0.0001314464607754084, 3984000000, 
-0.04428603576890636, 0.012742941255333057, 6.501150269546924e-05, 3989000000, 
-0.07462927457452835, -0.02271344585346039, -0.00029825007875584013, 3994000000, 
-0.05823275234407523, -0.005635911605201318, -0.00026232296151307765, 3999000000, 
-0.042295156876071216, 0.007701445971653941, 0.00021074216868208998, 4004000000, 
-0.02687381781420498, -0.007076479884319744, 5.838335359944421e-05, 4009000000, 
-0.06321185711046336, -0.03647279662067122, -3.843615152622071e-07, 4014000000, 
-0.05048644514636169, 0.018519845392707884, 8.835807561300606e-05, 4019000000, 
-0.0464957896997896, -0.01057611233634276, 0.0002339680908337846, 4024000000, 
-0.08906561498862331, 0.027474143715298716, 0.00012566996697874558, 4029000000, 
-0.040541236201811506, 0.014371616196312857, -4.002414569891764e-05, 4034000000, 
-0.028380667784971215, -0.013672369293942608, 9.792823966908601e-05, 4039000000, 
-0.08047607073604404, -0.019706720841618102, -0.00014597777669342, 4044000000, 
-0.025383101509686347, 0.005800412868484698, -0.00010570054811013494, 4049000000, 
-0.08132756583003839, -0.0031894740767020083, 2.9316938820482033e-05, 4054000000, 
-0.05900681658528335, 0.025246810475750732, 0.00014473691894338028, 4059000000, 
-0.04627071959860034, 0.005326621315819792, -0.00021841476096678988, 4064000000, 
-0.03928406489723359, 0.005796277180817657, -2.7238019252956528e-05, 4069000000, 
-0.057516772955347274, 0.005714519770245186, 3.560762893752338e-05, 4074000000, 
6.828295538972178, 0.024981978413320744, 0.0003643966590156931, 4079000000, 
-0.185289714979777, -0.0027479131478946243, 9.046364452230764e-05, 4084000000, 
-0.05826666101253066, 0.010352244694352374, 0.0005024728345664547, 4089000000, 
-0.0726051977999252, 0.008817895154443783, 0.00010195500823216816, 4094000000, 
-0.03741060066198992, 0.0064053531182016316, 0.00013188534306505747, 4099000000, 
-0.06629402206912993, -0.00046507171640942555, -0.00014917081054719459, 4104000000, 
-0.07159755565600813, -0.0020128613303768313, 0.0001470041970872178, 4109000000, 
6.914684478575987, 0.01148683977229117, -0.0002944133398375551, 4114000000, 
-0.15623035095260898, -0.016321822238778913, 7.26053984375973e-05, 4119000000, 
