acc_x, acc_y, angular_z, stamp, 
0.0046007586445753045, 0.0051002327204785185, -6.945072328536141e-05, 28104000000, 
-0.05034324577314694, -0.003135393768755894, -0.00011114559247621698, 28109000000, 
-0.11756389014402975, -0.0354186820242991, 8.20534116664089e-05, 28114000000, 
-0.015180705305268244, -0.010287974553138842, -0.0002803177329686979, 28119000000, 
-0.1279892568880213, -0.037065596918664644, -9.092816478529403e-05, 28124000000, 
-0.017481550514446016, 0.004160168087153984, -3.331621327991654e-05, 28129000000, 
-0.17708300916660072, -0.03056302611463678, 8.353402126081486e-05, 28134000000, 
0.026092243945930564, 0.02007615794219377, -0.00022345565067044546, 28139000000, 
-0.13298969979431227, -0.0015298194406611846, 0.00020442694637484203, 28144000000, 
0.008056021045549363, -0.0008493526013110932, -0.00015353937111933587, 28149000000, 
-0.06244514280520286, 0.002861277101416924, -0.00016721157066585123, 28154000000, 
-0.11043099925040434, -0.031044293765575263, -0.00034709875212748204, 28159000000, 
0.06460639752078279, -0.017881468031266307, 3.871715582988684e-05, 28164000000, 
-0.10426944376574031, 0.003159548379909059, 0.0001652242607986915, 28169000000, 
-0.04952585286593586, -0.0004097562113719688, 9.882285571541591e-05, 28174000000, 
0.03633367150945142, 0.004834042694514193, -0.0003747838669828055, 28179000000, 
-0.11526156604374546, -0.007226833432766827, 0.0001559351088993686, 28184000000, 
0.04596501183452732, -0.020058930593266876, 1.7441281690410145e-05, 28189000000, 
-0.03749055964972085, -0.04804805789974459, -0.0001591441844497496, 28194000000, 
-0.14087702481077613, 0.011602618775481806, 7.1083512751152e-05, 28199000000, 
0.010909076683016493, 0.028867676564579937, 0.0001054499295136269, 28204000000, 
-0.13644471429858673, -0.021941267681158186, 1.5121073142579477e-05, 28209000000, 
-0.04661232471603671, -0.010421968949632916, 0.0002192866088884032, 28214000000, 
-0.0067313445559497205, 0.008443460721354068, 2.492049154196368e-05, 28219000000, 
-0.1415239625918542, -0.002384378100835252, 0.01996456050726878, 28224000000, 
-0.04616488470347056, 0.0548588418074268, 0.07254719602636739, 28229000000, 
-0.15798698575378867, -0.046059372744395574, 0.14306056344522744, 28234000000, 
-0.14499136807368365, -0.01933849627233223, 0.20957313206351738, 28239000000, 
-0.03501042844381657, 0.09996159687893362, 0.3161097478940472, 28244000000, 
-0.17152576083173848, -0.14495660290826712, 0.4051904359684293, 28249000000, 
-0.013836965137522436, 0.1164662476317026, 0.4884435580872366, 28254000000, 
0.3090341461129709, -0.0033504023848057586, 0.5655282762356663, 28259000000, 
-0.12466027408338516, -0.09965982157906168, 0.6333075529447356, 28264000000, 
0.022766749506690245, 0.12378143059426994, 0.685994177459334, 28269000000, 
